,product_id,name,props,is_reference,reference_id
1814,8c82a2f5ce71159a,"Накопительный электрический водонагреватель Ariston DUNE1 R 80 V 1,5K PL, белый","потребляемая мощность 1500 вт максимальная температура воды 75 °с ""установка вертикальная на стену с нижней подводкой (½)"" управление механическое системы защиты предохранительный клапан индикация нагрева объем  бака 80 л полезная   мощность 1.5 квт размеры  (шxвxг) 450x758x480 мм покрытие  бака титановая эмаль",True,8c82a2f5ce71159a
1815,8ce78ba6f20d0ff4,Электроплитка Olto HP-101I,макс. потребляемая мощность 2000 вт настольная да число   индукционных конфорок 1,False,74d0d86e83e8cfbd
1816,8ced5c83977d0d18,Кофемашина Melitta Caffeo E 950-101 Solo,количество степеней помола 3 давление помпы 15 бар одновременная  раздача на 2 чашки да тип   используемого кофе зерновой настройки   крепость кофе температура кофе жесткость воды объем порции горячей воды доп. функции автоматическая декальцинация автоотключение при неиспользовании подогрев чашек,False,2948d875bd6e4a2d
1817,8cedc66a8625d51c,Робот-пылесос Lydsto G2 Vacuum Cleaner YM-G2-W03 206116 Белый,шхгхв 35x35x7.90  см тип датчиков инфракрасные комплектация  турбощетка боковая щетка объем контейнера для воды 0.25 л тип уборки сухая и влажная тип   контейнера для пыли управление  со смартфона да режимы  работы движение вдоль стен движение зигзагом быстрая уборка местная уборка движение по спирали доп.  функции сигнал при застревании сигнал при разрядке аккумулятора программирование по дням недели ограничение времени уборки построение карты помещения расчет времени уборки возможность подключения электрощетки,False,9a719f61518fdbfc
1818,8cf1b9c715f9a13f,Накопительный электрический водонагреватель Thermex Mechanik MK 30 V,"объем бака 30 л потребляемая мощность 2000 вт размеры (шxвxг) 434x580x268 мм управление механическое системы защиты от перегрева предохранительный клапан индикация нагрева включения полезная  мощность 2 квт максимальная  температура воды 75 °с время  нагрева 50 мин покрытие  бака нерж.сталь ""установка вертикальная   на стену с нижней подводкой (½)""",True,8cf1b9c715f9a13f
1819,8d227d9bee7addca,Panasonic NN- C69MSZPE,переключатели кнопочные внутреннее покрытие камеры нерж. сталь шхвхг 52х32х52   см,False,2bcb6cbc8732a9b6
1820,8d268a5be4928ca8,Видеокарта ASUS GeForce RTX 3080 Ti LHR 12288Mb ROG STRIX GAMING OC (ROG-STRIX-RTX3080TI-O12G-GAMING),комплектация retail количество поддерживаемых мониторов 4 тип подключения pci express 4.0 тип памяти gddr6x tdp 350  вт разъем   дополнительного питания 8 pin+8 pin+8 pin частота  видеопроцессора 1815 мгц объем   видеопамяти 12288 мб максимальное  разрешение 7680x4320 разъемы   и интерфейсы выход hdmi x 2 выход displayport x 3,False,f7443cc12811da93
1821,8d2bdc6a18522d34,Стиральная машина Teka LI5 1080 (40830051),установка встраиваемая загрузка 8  кг скорость   отжима 1000 об/мин защита  от протечек от детей доп.функции  сигнал окончания стирки интеллектуальное управление стиркой выбор температуры стирки выбор скорости отжима контроль баланса отложенный старт контроль за уровнем пены,False,2ea467129e23718e
1822,8d37ca1369190153,Водонагреватель электрический thermex h 30 u (pro)/(под) 1200348,"управление механическое максимальная температура воды 75 °с ""установка вертикальная  на стену с верхней подводкой (½)"" покрытие  бака стеклокерамика",False,d57236931190ee4f
1823,8d5beab9bd1db71c,Посудомоечная машина Candy CDIH 2L1047-08 815х448х550 Белый,защита защита от протечек тип   защиты от протечек частичная (шланги) тип   сушки конденсационная класс a,False,d7d28d1201ba8bde
1824,8d6e8bbe6b1eadad,Монитор Lenovo C24-25 (66B0KAC1EU),поддержка freesync/g-sync freesync соотношение сторон 16:9 цвет   товара черный тип  матрицы экрана *va макс.   разрешение 1920x1080 макс.   частота обновления кадров 61-99 гц покрытие  экрана антибликовое интерфейсы   видео вход vga вход hdmi,True,8d6e8bbe6b1eadad
1825,8d7a01da6b7bc94b,Встраиваемая стиральная машина Zigmund & Shtain BWM 03,установка встраиваемая цвет белый скорость   отжима 1200 об/мин шхв 59.50х82   см загрузка 8  кг,False,b9f298aeed28f1a1
1826,8da2572c87f28f33,Плита Комбинированная Weissgauff WCS К2К02 WS белый,доп. функции термостат управление механическое возможность подключения к газовому баллону есть объем   духовки 60 л шхвхг 50х85х60  см,False,c7a2e281526c9348
1827,8da6bece27520ccc,"Накопительный водонагреватель термекс titaniumheat 50 v (445х459х527) 50л, 1,5квт, биостеклофарфор","""установка вертикальная на стену с нижней подводкой (½)"" потребляемая   мощность 1500 вт системы   защиты от перегрева обратный клапан предохранительный клапан",False,b5f3df0435498593
1828,8dadb848de4febc0,Лазерное МФУ Pantum M6607NW,печать черно-белая лазерная назначение для небольшого офиса функции сканирование копирование отправка изображения по e-mail макс.  формат печати a4 (210 × 297 мм),False,e918286fd2fc8fce
1829,8db271c088f598e7,Умные часы HUAWEI Watch GT 3 Active 46 мм (черный),"экран 1.43"" (466x466) amoled размер ремешка 140-210 защищенность влагозащита материал   браслета/ремешка каучук",False,f5cbd4fcc8474730
1830,8dd0adcd8e3c9eab,"Видеокарта MSI Radeon RX 6500 XT MECH 2X 4G OC, Retail",объем видеопамяти 4096 мб поддержка технологий поддержка hdcp разъемы и интерфейсы выход displayport выход hdmi,False,5cd2febf56f0e483
1831,8de3ab94f573502f,Акустическая система CBR CMS 635,mdf питание от usb,False,87a78dfb2fbdff0c
1832,8e2012bfdbccf188,"Накопительный электрический водонагреватель Ariston Fais NTS 80V, белый","управление механическое индикация включения объем  бака 80 л потребляемая   мощность 1500 вт полезная   мощность 1.5 квт максимальная   температура воды 75 °с размеры  (шxвxг) 450x758x480 мм покрытие  бака эмаль ""установка вертикальная  на стену с нижней подводкой (½)"" системы  защиты от перегрева предохранительный клапан",True,8e2012bfdbccf188
1833,8e24de4e8777d93a,"Беспроводные наушники realme Buds Air 2, черный",время  работы с выключенным anc 5 ч конструкция внутриканальные степень защиты ipx5 активное   шумоподавление (anc) есть подключение bluetooth   5.2 тип  зарядки кейса usb type-c количество  микрофонов 2 тип   излучателей динамические количество   драйверов 1 время работы от аккумулятора в кейсе 25 ч время  работы с включенным anc 4 ч диапазон  воспроизводимых частот 20-20000 гц чувствительность 97   дб вес 4.1   г,True,8e24de4e8777d93a
1834,8e2a2b1f4e1b0e2d,Кондиционер Hyundai HAC-09/T-PRO,цвет  товара белый,False,f35afc760cecb50f
1835,8e9c9b45eac60b9c,Наушники True Wireless Xiaomi Redmi Buds 3 M2104E1 (BHR5174GL),активное   шумоподавление (anc) есть время  работы от аккумулятора в кейсе 20 ч подключение bluetooth  5.2,False,cdbe98a45d95d962
1836,8e9dd11fb5a67fa5,Холодильник XM 4010-022 ATLANT,тип компрессора стандартный линейка soft line 40 serie размораживание холодильной камеры капельная система класс энергопотребления a шхвхг 60х161х63 см объем морозильной камеры 101 л мощность  замораживания 4.5 кг/сутки особенности   конструкции перевешиваемые двери,False,94120a348b9d0bac
1837,8ecf1140fe3ac28a,Ноутбук Honor MagicBook Pro 16.1 Win 11 Home серебристый (5301ABCM),"экран 16.1"" (1920x1080) ips процессор amd ryzen 5 5600h (6x3.30 ггц) видеокарта   встроенная amd radeon graphics",False,15cb3a27705c8a79
1838,8ee00830f4effd4c,"Ricoh SP 230DNw Лазерный принтер, A4, 64Мб, 30стр мин, GDI, дуплекс, LAN, WiFi, старт.картр.700стр. 408291",макс. формат печати a4 (210 × 297 мм) жк-панель да назначение для   небольшого офиса,False,6e7af3790d933f72
1839,8f47fde68e64f432,Встраиваемая стиральная машина BOSCH Serie|8 WIW28540OE,защита от детей от протечек,False,b74de9b0b28590b4
1840,8f53e11ff4f05739,Накопительный электрический водонагреватель thermex first 50 v,время   нагрева 90 мин цвет   товара белый размеры  (шxвxг) 378x722x365 мм покрытие  бака эмаль потребляемая   мощность 1500 вт управление механическое,False,f0cb68e921dee9b3
1841,8f80337a7c2b70cf,Lenovo Монитор ThinkVision S22e-20 (62C6KAT1EU),частота   обновления 75 гц; отклик: 4 мс,False,73c8a97445f43966
1842,8f83612d0c6e96f8,Телевизор LG 50NANO756PA,разрешение 3840x2160 частота   обновления экрана 60 гц экосистема умного дома умный дом яндекса lg smart thinq apple homekit,False,c293089bc63254cd
1843,8f85fad1a6ed1e1f,"HP LaserJet Pro M404dn [W1A53A] {A4, 1200dpi,38 ppm, 256 Mb, 2tray 100+250,Duplex, USB2.0/GigEth, PS3, ePrint, AirPrint, 1y warr",макс. формат печати a4 (210 × 297 мм) назначение для   среднего офиса,False,de666c1df1cfda43
1844,8f95a1a7894f8dbd,Xiaomi Trouver Robot LDS Vacuum-Mop Finder,тип уборки сухая и влажная тип датчиков оптические линейка trouver управление   со смартфона да,False,69c224115cc00a85
1845,8f9c8fcf9cb2862c,"23.8"" Монитор Lenovo C24-20, 1920x1080, *VA, черный",тип матрицы *va яркость 250 кд/м²; контрастность: 1000:1 экран 1920x1080  (16:9) покрытие   экрана антибликовое интерфейсы   вход hdmi вход vga,True,8f9c8fcf9cb2862c
1846,8f9f7a8f4b112f15,"Беспроводные наушники HONOR Choice Earbuds X, полночный черный",активное шумоподавление (anc) есть степень защиты ipx4 количество микрофонов 2 тип излучателей динамические время работы от аккумулятора в кейсе 28 ч конструкция вкладыши   (закрытые) подключение bluetooth  5.2 тип  зарядки кейса usb type-c время  работы 6 ч,True,8f9f7a8f4b112f15
1847,90107e7575962669,"Samsung Микроволновая печь SAMSUNG ME83ARW/BW white (Объем 23л, мощность 800 Вт) (ME83ARW/BW)",внутреннее покрытие камеры биокерамическая эмаль переключатели сенсорные доп.  режимы звуковой сигнал отключения автоматическое приготовление автоматическая разморозка,False,6991971afd95e343
1848,9020f611b33921e1,СВЧ-печь LG MW-23R35 GIH,переключатели сенсорные диаметр поддона 292 мм внутреннее  покрытие камеры биокерамическая эмаль особенности  блокировка от детей система равномерного распределения микроволн подсветка камеры дисплей,False,40fb45575beccb56
1849,903576f69d500d90,Кондиционер Zanussi ZACS-09 HPF/A22/N1,площадь помещения 25 м² режим работы охлаждение / обогрев уровень   шума внутреннего блока 26 дб мощность   охлаждения 2550 вт / обогрева: 2650 вт доп.   режимы вентиляция осушение ночной особенности  дисплей пульт ду таймер включения/выключения регулировка направления воздушного потока,False,565cd2e69b1fcdca
1850,903ac6019ebd88c7,Холодильник LG GA-B379SLUL серебристый (двухкамерный),объем морозильной камеры 79 л режимы   суперзаморозка класс   энергопотребления a+,False,b435b4515808e799
1851,903cdfc0dcfb1956,Встраиваемая посудомоечная машина Kuppersberg GSM 6073,число программ 7 класс мойки: a тип   сушки конденсационная класс a,False,0c5ac0f8d296c43a
1852,9050381c92744c4f,Настенный кондиционер Zanussi ZACS-09 HPF/A22/N1,мощность охлаждения 2550 вт / обогрева: 2650 вт мощность кондиционера 9 btu,False,565cd2e69b1fcdca
1853,9053f35738045f84,Монитор ASUS VG249Q,яркость 250  кд/м²; контрастность: 1000:1 поддержка   freesync/g-sync freesync premium игровой  монитор да интерфейсы   вход hdmi вход displayport вход vga покрытие  экрана антибликовое матовое особенности  подсветка без мерцания (flicker-free) регулировка по высоте поворот на 90 градусов встроенные колонки,False,ccd0ad2b2ddd13bf
1854,908eaa4a446e3458,20 Колонка для компьютера или ноутбука Gembird SPK-510 (черный),суммарная мощность 6 вт компьютерная  акустика 2.0 питание   от usb однополосные   колонки,False,cf32ba7dd3343a4f
1855,909e4bc94eef35b2,"Встраиваемая компактная посудомоечная машина Weissgauff BDW 4106 D, белый",ширина 55 см тип защиты от протечек полная тип сушки конденсационная класс a вместимость 6   комплектов третий  уровень загрузки есть индикация  на полу нет таймер  отсрочки запуска есть защита защита   от протечек число   программ класс мойки: a 6,True,909e4bc94eef35b2
1856,90a9e868dc22bbbe,"Сплит-система STARWIND TAC-07CHSA/XAA1, белый",режим работы охлаждение / обогрев класс энергоэффективности a площадь   помещения 20 м² мощность   охлаждения 2050 вт / обогрева: 2200 вт уровень   шума внутреннего блока 38 дб доп.   режимы ночной вентиляция осушение особенности  дисплей таймер включения/выключения регулировка направления воздушного потока пульт ду,True,90a9e868dc22bbbe
1857,90bf70499383ff86,Лазерное МФУ Canon i-SENSYS MF3010 (5252B004),макс. формат печати a4 (210 × 297 мм) назначение   для дома небольшого офиса функции копирование отправка изображения по e-mail сканирование,False,0607c04000d78548
1858,90c72cc33e44655f,"Встраиваемая посудомоечная машина Korting Узкая, Полновстр., 45 см, 10 компл., третья корзина для столовых приборов, А+++/A/A, Электронное сенсорное управление Touch Control, цифровой LED дисплей белого цвета Cold White, 8 программ, Автоматическая программа, Функция ""Луч на полу"", Автоматическое",третий   уровень загрузки есть таймер отсрочки запуска есть ширина 45 см тип  защиты от протечек полная защита защита   от протечек вместимость 10  комплектов 3-й  разбрызгиватель есть тип   сушки класс a интенсивная число  программ 8 класс мойки: a,False,74b8df4389f87055
1859,90ca7dfa216e2910,Телевизор Samsung QE50Q60ABU,разрешение  hd 4k uhd частота   обновления экрана 60 гц год   создания модели 2021 экосистема умного дома samsung smartthings умный дом яндекса разъемы и интерфейсы слот ci/ci+ вход hdmi x 3 выход аудио оптический ethernet - rj-45 usb type-a x 2 технология   экрана hdr qled,False,7daa2feb09ae2f1b
1860,90e19385af56a980,СВЧ-печь гриль Horizont 20 MW800-1479 BFS,шхвхг 44.40х26х36.20  см диаметр  поддона 255 мм мощность  микроволн 800 вт переключатели  поворотные механические кнопочные доп.   режимы автоматическое приготовление звуковой сигнал отключения экспресс-режим приготовления автоматическое поддержание температуры программирование процесса приготовления ускоренная разморозка ускоренный разогрев автоматический разогрев автоматическая разморозка,False,15045e15063ca106
1861,91074818403629f3,Электрический фен Braun HD 385 Diffusor (Ionic) (4/112),дополнительные  функции независимая регулировка нагрева и воздушного потока подача холодного воздуха,False,925c5d9217d329f2
1862,912a6dc39d51cc4e,"Телевизор Xiaomi Mi TV EA40 2022 40"" (CN)","диагональ 40"" разрешение 1920x1080 тип матрицы экрана ips беспроводная   связь bluetooth wi-fi",False,42398a549069860c
1863,9158a4c6707ede74,"Видеокарта GIGABYTE GeForce RTX 3080 GAMING OC 12G (GV-N3080GAMING OC-12GD), Retail",комплектация retail частота видеопроцессора 1710 мгц техпроцесс 8 нм тип подключения pci express 4.0 область  применения игровая объем   видеопамяти 12288 мб тип   памяти gddr6x частота   памяти 19000 мгц шина   обмена с памятью 384 бит tdp 350   вт разъем   дополнительного питания 8 pin + 8 pin максимальное  разрешение 7680x4320 количество  поддерживаемых мониторов 4 разъемы   и интерфейсы выход displayport x 3 выход hdmi поддержка технологий поддержка hdcp поддержка vulkan поддержка трассировки лучей поддержка cuda,True,9158a4c6707ede74
1864,9178b4bc7678d588,Посудомоечная машина Bosch SPV6HMX4MR,третий уровень загрузки есть ширина 44.8 см индикация  на полу время до завершения мойки управление   со смартфона да,False,5feb5e5d2a37e729
1865,9181908adfa3f030,"Микроволновая печь SAMSUNG ME83ARW/BW, объем 23 л, мощность 800 Вт, электронное управление, белая",мощность микроволн 800 вт объем 23   л,False,6991971afd95e343
1866,918413a4d65a1e12,"Монитор Dell 27"" S2721HS черный IPS LED 16:9 HDMI матовая HAS Pivot 300cd 178гр/178гр 1920x1080 DisplayPort FHD 6кг",яркость 300 кд/м²; контрастность: 1000:1 частота  обновления 75 гц; отклик: 4 мс особенности   поворот на 90 градусов подсветка без мерцания (flicker-free) регулировка по высоте,False,443fbb7739d5eccb
1867,918bfb6682a15a1e,"Наушники Redmi Buds 3 Pro, цвет черный",количество драйверов 1,False,648c6e1504a4e7cd
1868,918d40b0d2110a06,Наушники True Wireless Samsung Galaxy Buds2 черный (SM-R177N),время  работы от аккумулятора в кейсе 29 ч подключение bluetooth 5.2 конструкция внутриканальные тип  зарядки кейса беспроводная зарядка вес 41.2  г,False,6b423ba12a723c38
1869,918f041b9a88e632,Смартфон Samsung Galaxy Note 20 Ultra 5G 12/256GB (Snapdragon 865+) Чёрный,оперативная память 12 гб аккумулятор 4500   ма·ч qualcomm  snapdragon 865 plus sim-карты 2  (nano sim),False,7c078e4143695811
1870,91ac89bf0cf37452,"Беспроводные наушники HONOR Earbuds 2 Lite, полночный черный",время работы от аккумулятора в кейсе 32 ч активное  шумоподавление (anc) есть конструкция внутриканальные  (закрытые) подключение bluetooth   5.2 тип   зарядки кейса usb type-c количество   микрофонов 4 тип  излучателей динамические количество  драйверов 1 время   работы 10 ч вес 41  г,True,91ac89bf0cf37452
1871,91fc7456ff2dfdeb,"Кофемашина автоматическая PHILIPS EP2021/40, черный/серебристый",приготовление  капучино ручное тип используемого кофе молотый / зерновой одновременная  раздача на 2 чашки да особенности  конструкции подсветка дисплея контейнер для отходов дисплей съемный лоток для сбора капель индикатор включения,False,a101c2b4f2e0c8ae
1872,9217fac11424f831,"Смартфон Xiaomi 11 Lite 5G NE 8/128 ГБ Global, трюфельно-черный","степень защиты ip53 вес 158 г 3 камеры 8 мп 5 мп 64 мп экран 6.55""   (2400x1080) amoled 90 гц встроенная   память 128 гб оперативная   память 8 гб аккумулятор 4250  ма·ч qualcomm  snapdragon 778g sim-карты 2   (nano sim) операционная   система android 11 беспроводные  интерфейсы wi-fi bluetooth nfc инфракрасный порт (irda) стандарт  связи 3g 4g lte 2g 5g",True,9217fac11424f831
1873,922a15232c00e78c,Проточный электрический водонагреватель Electrolux NP6 Aquatronic 2.0,"полезная мощность 5.5 квт управление механическое системы защиты от включения без воды от перегрева потребляемая   мощность 5500 вт максимальная  температура воды 50 °с размеры   (шxвxг) 191x141x85 мм ""установка вертикальная   на стену с верхней подводкой (½)""",True,922a15232c00e78c
1874,922e8f6d086faeab,Микроволновая печь LG MS2535GIS черный,доп.  режимы автоматическое приготовление автоматический разогрев звуковой сигнал отключения автоматическая разморозка автоматическое поддержание температуры программирование процесса приготовления переключатели сенсорные объем 25 л режимы  работы разморозка инверторное   управление мощностью да шхвхг 47.60х27.20х36.80  см диаметр  поддона 292 мм особенности  подсветка камеры блокировка от детей дисплей,False,070dd48327cad4d5
1875,925c5d9217d329f2,Фен Braun HD 385,число   режимов нагрева 3 особенности петля   для подвешивания вес 500  г дополнительные   функции подача холодного воздуха независимая регулировка нагрева и воздушного потока насадки   диффузор концентратор,True,925c5d9217d329f2
1876,9283c41e8ac93151,Видеокарта Asus PCI-E 4.0 ROG-STRIX-RTX3080TI-O12G-GAMING NV RTX3080TI 12288Mb 384 GDDR6X 1815/19000 ROG-STRIX-RTX3080TI-O12GGAMING,разъем   дополнительного питания 8 pin+8 pin+8 pin количество поддерживаемых мониторов 4 комплектация retail техпроцесс 8 нм максимальное   разрешение 7680x4320 область  применения игровая тип   подключения pci express 4.0 частота   видеопроцессора 1815 мгц тип  памяти gddr6x шина   обмена с памятью 384 бит частота  памяти 19000 мгц разъемы и интерфейсы выход hdmi x 2 выход displayport x 3,False,f7443cc12811da93
1877,92858f858dbad4a2,"23.8"" Монитор ASUS VA24ECE, 1920x1080, 75 Гц, IPS, черный",яркость 250 кд/м²; контрастность: 1000:1 тип  матрицы ips покрытие  экрана матовое антибликовое,False,1320d9871e0e41e1
1878,92c6e52f3bcdfd25,Процессор 1200 Intel Core i5 11400F OEM,объем  кэша l2/l3 3 мб/12 мб дата выхода q1 2021 назначение настольный пк игровой количество  потоков 12 тепловыделение   65 вт оперативная   память 2 x ddr4 3200 мгц ядро   процессора rocket lake-s,False,18a5d547a136f872
1879,92d26352741b1ad8,Акустическая система Perfeo Pharos PF-2080,суммарная мощность 5 вт компьютерная акустика 2.0,False,2714c15923a2aeeb
1880,92d355d0c4a7e069,"Процессор Intel Core i9-12900K LGA1700, 16 x 3200 МГц, OEM",тепловыделение 241 вт оперативная память ddr5 3200/4800 мгц 2 x ddr4 alder lake-s назначение настольный пк игровой сокет  lga1700 количество  ядер 16 x 3200-5200 мгц объем  кэша l2/l3 14 мб/30 мб интегрированная  графика uhd graphics 770 1550 мгц техпроцесс 10   нм количество   потоков 24 дата  выхода q4 2021,True,92d355d0c4a7e069
1881,92e4b855c851ca55,"Встраиваемая посудомоечная машина Gorenje GV62040, черный (735995)",тип полноразмерная,False,856751a358b2734a
1882,92f1db4ddab3befe,"Встраиваемая посудомоечная машина Weissgauff BDW 4533 D, белый",тип узкая индикация на полу нет тип защиты от протечек полная число программ 7 класс мойки: a тип сушки класс a конденсационная ширина 44.8  см вместимость 10   комплектов третий   уровень загрузки есть таймер  отсрочки запуска есть защита защита   от протечек,True,92f1db4ddab3befe
1883,9312708a87614311,"Amazfit T-Rex Pro, meteorite black","материал   корпуса пластик размер ремешка 78-122 экран 1.3""   (360x360) amoled защищенность влагозащита защита от ударов совместимость  ios android мониторинг измерение уровня кислорода в крови экг акселерометр мониторинг калорий мониторинг физической активности постоянное измерение пульса мониторинг сна",False,b43738df81b274e6
1884,9317f988ff2328d5,Кофемашина Saeco Lirika,приготовление капучино ручное тип   используемого кофе зерновой давление   помпы 15 бар количество  степеней помола 5 одновременная   раздача на 2 чашки да материал  корпуса пластик тип   напитка эспрессо американо настройки  жесткость воды температура кофе доп.  функции подача горячей воды блокировка включения без воды автоматическая декальцинация особенности  конструкции индикатор уровня воды подсветка дисплея контейнер для отходов дисплей съемный лоток для сбора капель индикатор включения,True,9317f988ff2328d5
1885,934606c29514e1f8,"Робот-пылесос XIAOMI Mi Robot Vacuum Mop 2 Pro, белый",комплектация боковая щетка объем   контейнера для воды 0.2 л тип  контейнера для пыли/воды тип  датчиков оптические управление  со смартфона да работа  от аккумулятора до 110 мин шхгхв 35.30x35.30x9.65  см режимы   работы движение вдоль стен местная уборка,False,516c4c0cca619ea4
1886,93628a3c79da50b6,Робот-пылесос Xiaomi Mi Robot Vacuum-Mop 2 Ultra (BHR5195EU) Black,объем контейнера для воды 0.2 л шхгхв 35.30x35.30x9.88 см объем   контейнера для пыли 0.55 л тип   датчиков оптические работа   от аккумулятора до 90 мин управление   со смартфона да тип  уборки сухая и влажная комплектация боковая   щетка доп.  функции построение карты помещения программирование по дням недели,False,349fdfb870581e8c
1887,936856b1d86a0e41,"Монитор 23,8"" Xiaomi Redmi Display 1C BHR4510GL 1920x1080, IPS, 60Hz, 250cd/m2 ,16:9, 178°/178°, HDMI, VGA",яркость 250 кд/м²; контрастность: 1000:1 экран 1920x1080  (16:9) частота  обновления 60 гц; отклик: 6 мс интерфейсы   вход vga вход hdmi,False,8c478e5e07402147
1888,937b92274d470e14,Водонагреватель midea mwh-5015-cvm,системы защиты предохранительный клапан индикация нагрева управление механическое размеры (шxвxг) 385x697x385 мм потребляемая   мощность 1500 вт полезная   мощность 1.5 квт объем  бака 50 л,False,364c0875ba59dbbb
1889,93826fb0f95bec90,Кофемашина Nivona CafeRomatica NICR 525,материал корпуса пластик количество  степеней помола 3 одновременная  раздача на 2 чашки да тип  используемого кофе молотый / зерновой настройки   жесткость воды крепость кофе температура кофе особенности   конструкции индикатор уровня воды отсек для шнура дисплей съемный лоток для сбора капель индикатор включения,False,0229abcf2ded1058
1890,938fd7feb4447953,"Микроволновая печь LG MW25R95GIR, черный",объем 25 л внутреннее покрытие камеры эмаль диаметр поддона 292 мм переключатели сенсорные доп. режимы автоматическая разморозка автоматический разогрев автоматическое приготовление звуковой сигнал отключения мощность  микроволн 1000 вт инверторное   управление мощностью да режимы  работы разморозка шхвхг 47.60х27.20х36.80  см особенности   дисплей блокировка от детей подсветка камеры система равномерного распределения микроволн,True,938fd7feb4447953
1891,939d487cc26ed6bd,"Ноутбук Lenovo IP Gaming 3 15ACH6, 15.6"", IPS, AMD Ryzen 5 5600H 3.3ГГц, 8ГБ, 256ГБ SSD, NVIDIA GeForce RTX 3050 для ноутбуков - 4096 Мб, noOS, 82K201D1RK, черный",цвет  товара черный,False,11777853e7c22618
1892,93a3d498e0fb18ff,Электрический накопительный водонагреватель ariston abs andris lux 6 or,индикация включения управление механическое максимальная температура воды 75 °с потребляемая   мощность 1500 вт объем   бака 6 л системы  защиты от перегрева предохранительный клапан,False,f3823ddbc3398737
1893,93bc07ff850e71d0,Кофемашина Jura E6,давление помпы 15 бар управление со смартфона есть тип напитка эспрессо лунго капучино особенности конструкции съемный лоток для сбора капель индикатор включения контейнер для отходов подсветка дисплея дисплей тип   используемого кофе зерновой приготовление  капучино автоматическое одновременная  раздача на 2 чашки да настройки   температура кофе объем порции горячей воды крепость кофе доп.  функции автоотключение при неиспользовании автоотключение после приготовления напитка подача горячей воды,True,93bc07ff850e71d0
1894,93bfeb64227828a3,"Накопительный электрический водонагреватель Electrolux EWH 10 Genie ECO U, белый","покрытие бака нерж.сталь ""установка вертикальная на стену с верхней подводкой (½)"" управление механическое объем  бака 10 л потребляемая  мощность 1500 вт полезная  мощность 1.5 квт максимальная   температура воды 75 °с время   нагрева 29 мин размеры   (шxвxг) 290x363x270 мм системы  защиты обратный клапан от перегрева индикация   нагрева включения",True,93bfeb64227828a3
1895,93fcf651b08a87bd,"Hp LaserJet M236sdn A4, принтер сканер копир, 600dpi, 29ppm, 64Mb, ADF40, Duplex, Lan, USB 9YG08A",жк-панель да печать черно-белая   лазерная макс.  размер отпечатка 216 × 356 мм,False,4e7b09a6a5d50370
1896,94120a348b9d0bac,"Холодильник ATLANT ХМ 4010-022, белый",линейка soft line 40 serie шхвхг   60х161х63 см общий   объем 264 л размораживание  морозильной камеры ручное размораживание  холодильной камеры капельная система класс  энергопотребления a объем   холодильной камеры 163 л объем  морозильной камеры 101 л тип   компрессора стандартный особенности   конструкции перевешиваемые двери мощность   замораживания 4.5 кг/сутки,True,94120a348b9d0bac
1897,94342a74038a6119,"Монитор 23.8"" ThinkVision TIO24Gen4 черный IPS 4ms 16:9 M/M Cam матовая HAS Pivot 250cd 178гр/178гр 1920x1080 DisplayPort FHD USB 6.6кг",тип матрицы ips частота  обновления 60 гц; отклик: 4 мс,False,fdff5884f8e0cdaf
1898,946202b7c3f5cc0f,Фитнес-браслет Xiaomi Smart Band 7 (BHR6008GL),беспроводная  связь bluetooth материал   браслета/ремешка термополиуретан совместимость  android ios,False,05a95e7066dc4c52
1899,948a6d277936a6f1,"Колонки Dialog Stride Ast-17up black 2.0, 10W RMS,PhoneOut, Mic In, USB",суммарная   мощность (rms) 10 вт,False,a912d1bb76429af5
1900,94a8d15a6e0faecd,"Водонагреватель thermex champion titaniumheat 50 v, накопительный, 1.5квт, 50л, белый [эдэб01022]","потребляемая мощность 1500 вт полезная мощность 1.5 квт покрытие бака стеклокерамика управление механическое размеры (шxвxг) 445x527x459 мм ""установка вертикальная на стену с нижней подводкой (½)"" объем   бака 50 л время   нагрева 105 мин индикация  включения нагрева",False,b5f3df0435498593
1901,94ac576c0f953549,Пылесос Viomi V2 BLACK V-RVCLM21B,объем контейнера для пыли 0.3 л шхгхв 35x35x9.45  см управление   со смартфона да тип  датчиков оптические работа  от аккумулятора до 180 мин комплектация  электрощетка боковая щетка особенности   конструкции мягкий бампер лидар встроенные часы,False,b91a686bdeee3b59
1902,94c79cc29a91f6ba,"43"" Телевизор Samsung UE43AU9000U 2021 LED, HDR, черный","диагональ 43"" год создания модели 2021 платформа smart tv tizen экосистема умного дома умный дом яндекса разрешение 3840x2160 форматы hdr hdr10 hdr10+ технология экрана hdr led разрешение   hd 4k uhd частота   обновления экрана 60 гц интерьерные   функции режим ambient тип   матрицы экрана va тип  подсветки edge led мощность   звука 20 вт беспроводная  связь miracast wi-fi bluetooth разъемы  и интерфейсы вход hdmi x 3 usb type-a x 2 ethernet - rj-45 выход аудио оптический слот ci/ci+",True,94c79cc29a91f6ba
1903,94c808768137aaf3,Водонагреватель zanussi zwh/s 30 lorica (нс-1237167),объем   бака 30 л,False,6161c9b880b9622c
1904,94d349d79668a4e7,Планшет Samsung Galaxy Tab A8 32GB LTE Grey (SM-X205),"процессор unisoc  tiger t618 экран  60 гц tft  10.5"" (1920x1200) размеры   246.8x161.9x6.9 мм вес: 508 г",False,2f92010236ee9319
